Id,Banned hero
6569,Lucian
6570,TahmKench
6570,Bard
6570,Syndra
6570,RekSai
6570,TwistedFate
6570,Nidalee
6571,Gnar
6571,Karma
6571,Syndra
6571,TwistedFate
6571,TahmKench
6571,Olaf
6572,Cassiopeia
6572,Kennen
6572,Gnar
6572,RekSai
6572,Poppy
6572,Nami
6573,Gnar
6573,LeeSin
6573,AurelionSol
6573,Nidalee
6573,Poppy
6573,Irelia
6574,Syndra
6574,Olaf
6574,Nidalee
6574,TwistedFate
6574,TahmKench
6574,Malzahar
6575,TahmKench
6575,Jhin
6575,Alistar
6575,Syndra
6575,Nidalee
6575,Olaf
6576,TwistedFate
6576,TahmKench
6576,Malzahar
6576,Gnar
6576,Syndra
6576,Nidalee
6577,Caitlyn
6577,Ryze
6577,Karma
6577,Gnar
6577,Nidalee
6577,Syndra
6578,Syndra
6578,Ryze
6578,Karma
6578,Kennen
6578,Jayce
6578,Nidalee
6579,TahmKench
6579,Alistar
6579,Ryze
6579,Gnar
6579,Nidalee
6579,Kennen
6580,Kassadin
6580,AurelionSol
6580,Karma
6580,Nidalee
6580,Elise
6580,Syndra
6581,Caitlyn
6581,Jayce
6581,Syndra
6581,Nidalee
6581,Elise
6581,RekSai
6582,TahmKench
6582,Jayce
6582,Vladimir
6582,Nidalee
6582,Sivir
6582,Cassiopeia
6583,Kassadin
6583,Elise
6583,Jhin
6583,Nidalee
6583,RekSai
6583,Syndra
6584,LeeSin
6584,Elise
6584,Vladimir
6584,Nidalee
6584,Kassadin
6584,Syndra
6585,Viktor
6585,Elise
6585,RekSai
6585,LeeSin
6585,Syndra
6585,Ezreal
6586,LeeSin
6586,Syndra
6586,AurelionSol
6586,Nidalee
6586,Zyra
6586,Ryze
6587,Rumble
6587,Ezreal
6587,Vladimir
6587,AurelionSol
6587,Nidalee
6587,Syndra
6588,Kassadin
6588,Jayce
6588,Malzahar
6588,Nidalee
6588,LeeSin
6588,Rumble
6589,LeeSin
6589,Syndra
6589,AurelionSol
6589,Karma
6589,Jhin
6589,Nidalee
6590,Rumble
6590,Olaf
6590,Viktor
6590,Nidalee
6590,Syndra
6590,Jayce
6591,LeeSin
6591,Jhin
6591,Karma
6591,Nidalee
6591,Syndra
6591,Caitlyn
6592,Ryze
6592,Syndra
6592,Kennen
6592,TahmKench
6592,Viktor
6592,Nidalee
6593,TahmKench
6593,Viktor
6593,Olaf
6593,Nidalee
6593,Syndra
6593,Ryze
6594,Ryze
6594,Syndra
6594,Kennen
6594,Viktor
6594,Jhin
6594,Nidalee
6595,Nidalee
6595,Caitlyn
6595,Syndra
6595,Olaf
6595,Elise
6595,Ryze
6596,Ryze
6596,Jayce
6596,Elise
6596,Nidalee
6596,Caitlyn
6596,Syndra
6597,Caitlyn
6597,Jayce
6597,Kennen
6597,Elise
6597,Ryze
6597,Nidalee
6598,Ryze
6598,Olaf
6598,Syndra
6598,Caitlyn
6598,Nidalee
6598,Jayce
6599,RekSai
6599,Poppy
6599,Syndra
6599,Elise
6599,Nidalee
6599,Jhin
6600,Elise
6600,Jayce
6600,Olaf
6600,Syndra
6600,Nidalee
6600,RekSai
6601,Syndra
6601,Poppy
6601,RekSai
6601,Elise
6601,Nidalee
6601,Jayce
6602,Elise
6602,AurelionSol
6602,Zyra
6602,Syndra
6602,Nidalee
6602,RekSai
6603,Brand
6603,Poppy
6603,Jhin
6603,Nidalee
6603,Ryze
6603,Kennen
6604,Sivir
6604,Olaf
6604,Ryze
6604,Brand
6604,Poppy
6604,Nidalee
6605,Brand
6605,Poppy
6605,Jhin
6605,Nidalee
6605,Sivir
6605,Ryze
6606,Ryze
6606,Ezreal
6606,Syndra
6606,Nidalee
6606,AurelionSol
6606,Jayce
6607,AurelionSol
6607,Jayce
6607,Jhin
6607,Syndra
6607,Ryze
6607,Nidalee
6608,Syndra
6608,Ryze
6608,Karma
6608,AurelionSol
6608,Nidalee
6608,Jayce
6609,MissFortune
6609,Jayce
6609,AurelionSol
6609,Syndra
6609,Ryze
6609,Cassiopeia
6610,Ryze
6610,Syndra
6610,Olaf
6610,MissFortune
6610,Nidalee
6610,AurelionSol
6611,Caitlyn
6611,Jayce
6611,Syndra
6611,Poppy
6611,Jhin
6611,Ryze
6612,Ekko
6612,MissFortune
6612,Viktor
6612,Caitlyn
6612,Nidalee
6612,Syndra
6613,Caitlyn
6613,Syndra
6613,LeeSin
6613,Jhin
6613,Nidalee
6613,Ashe
6614,Ashe
6614,Syndra
6614,Cassiopeia
6614,Nidalee
6614,MissFortune
6614,Ryze
6615,Jayce
6615,Olaf
6615,Elise
6615,Syndra
6615,Ashe
6615,Nidalee
6616,Syndra
6616,Ashe
6616,Cassiopeia
6616,Nidalee
6616,Olaf
6616,Ryze
6617,Jayce
6617,Zyra
6617,Olaf
6617,Syndra
6617,Ryze
6617,Nidalee
6618,Syndra
6618,Ryze
6618,Karma
6618,Nidalee
6618,Zyra
6618,AurelionSol
6619,Galio
6619,Rakan
6619,Thresh
6619,Ezreal
6619,Chogath
6619,Kalista
6619,Sejuani
6619,Xayah
6619,Orianna
6619,Syndra
6620,Jayce
6620,Galio
6620,Xayah
6620,Gnar
6620,Ryze
6620,Kalista
6620,Rakan
6620,JarvanIV
6620,Taliyah
6620,Syndra
6621,Galio
6621,Rakan
6621,Thresh
6621,Syndra
6621,Chogath
6621,Kalista
6621,Jayce
6621,Sejuani
6621,Khazix
6621,Malzahar
6622,Galio
6622,Ryze
6622,Gragas
6622,Leblanc
6622,Cassiopeia
6622,Kalista
6622,Sejuani
6622,Shen
6622,Renekton
6622,Trundle
6623,Galio
6623,Rakan
6623,Renekton
6623,Gnar
6623,Trundle
6623,Kalista
6623,JarvanIV
6623,Leblanc
6623,Cassiopeia
6623,Kassadin
6624,Leblanc
6624,Sejuani
6624,KogMaw
6624,Rumble
6624,Elise
6624,Kalista
6624,Galio
6624,Janna
6624,Ezreal
6624,RekSai
6625,Xayah
6625,Rakan
6625,Chogath
6625,Twitch
6625,Syndra
6625,Kalista
6625,Galio
6625,Taliyah
6625,Gnar
6625,Renekton
6626,Ezreal
6626,Leblanc
6626,Xayah
6626,Shen
6626,Orianna
6626,Kalista
6626,Sejuani
6626,Rumble
6626,Twitch
6626,Syndra
6627,Caitlyn
6627,Rakan
6627,Galio
6627,Rumble
6627,Chogath
6627,Kalista
6627,Gragas
6627,Malzahar
6627,Renekton
6627,Shen
6628,Leblanc
6628,Sejuani
6628,KogMaw
6628,Khazix
6628,Chogath
6628,Kalista
6628,Rakan
6628,Galio
6628,Shen
6628,Trundle
6629,Sejuani
6629,TwistedFate
6629,Lulu
6629,Rakan
6629,Shen
6629,Kalista
6629,Xayah
6629,Galio
6629,Ryze
6629,Chogath
6630,Caitlyn
6630,JarvanIV
6630,Galio
6630,Shen
6630,Chogath
6630,Kalista
6630,KogMaw
6630,Xayah
6630,Ryze
6630,Jayce
6631,KogMaw
6631,Janna
6631,Xayah
6631,Renekton
6631,Shen
6631,Kalista
6631,Sejuani
6631,Lulu
6631,Jayce
6631,Rakan
6632,Ezreal
6632,JarvanIV
6632,Xayah
6632,Syndra
6632,Taliyah
6632,Kalista
6632,Sejuani
6632,Janna
6632,Gragas
6632,RekSai
6633,Galio
6633,Tristana
6633,Xayah
6633,Elise
6633,Maokai
6633,Kalista
6633,JarvanIV
6633,Sejuani
6633,Renekton
6633,Syndra
6634,Galio
6634,Lulu
6634,Janna
6634,Maokai
6634,Cassiopeia
6634,Kalista
6634,Taliyah
6634,Jayce
6634,Syndra
6634,Sejuani
6635,Jayce
6635,JarvanIV
6635,Sejuani
6635,Taliyah
6635,Gnar
6635,Galio
6635,Kalista
6635,Sion
6635,Lucian
6635,Kassadin
6636,Taliyah
6636,JarvanIV
6636,KogMaw
6636,Jayce
6636,Trundle
6636,Kalista
6636,Xayah
6636,Cassiopeia
6636,Gnar
6636,Shen
6637,Galio
6637,Sion
6637,JarvanIV
6637,Tristana
6637,Twitch
6637,Kalista
6637,Xayah
6637,Sejuani
6637,Jayce
6637,Leblanc
6638,Cassiopeia
6638,JarvanIV
6638,Gnar
6638,Shen
6638,Maokai
6638,Kalista
6638,Janna
6638,Rakan
6638,Taliyah
6638,Galio
6639,Gragas
6639,JarvanIV
6639,Sejuani
6639,Taliyah
6639,Jayce
6639,Kalista
6639,Syndra
6639,Rakan
6639,Trundle
6639,Shen
6640,Twitch
6640,Tristana
6640,KogMaw
6640,Leblanc
6640,Taliyah
6640,Kalista
6640,Urgot
6640,Kayn
6640,Nocturne
6640,Graves
6641,Janna
6641,Tristana
6641,Sejuani
6641,Varus
6641,Gnar
6641,Kalista
6641,JarvanIV
6641,Galio
6641,Kassadin
6641,Taliyah
6642,Jayce
6642,Gragas
6642,Rakan
6642,Syndra
6642,Trundle
6642,Kalista
6642,Xayah
6642,KogMaw
6642,Maokai
6642,Cassiopeia
6643,JarvanIV
6643,Sejuani
6643,Gragas
6643,Taliyah
6643,Jayce
6643,Kalista
6643,Syndra
6643,Xayah
6643,Cassiopeia
6643,Leblanc
6644,Janna
6644,Xayah
6644,RekSai
6644,Chogath
6644,Gragas
6644,Kalista
6644,JarvanIV
6644,Galio
6644,Kassadin
6644,Taliyah
6645,Gragas
6645,Xayah
6645,Alistar
6645,Taliyah
6645,Lucian
6645,Kalista
6645,JarvanIV
6645,Sejuani
6645,Shen
6645,Galio
6646,JarvanIV
6646,Janna
6646,Lulu
6646,Ryze
6646,Syndra
6646,Kalista
6646,Sejuani
6646,Rakan
6646,Leblanc
6646,Kassadin
6647,Ezreal
6647,Rakan
6647,JarvanIV
6647,Galio
6647,Syndra
6647,Kalista
6647,Alistar
6647,Xayah
6647,Shen
6647,Gnar
6648,KogMaw
6648,RekSai
6648,Lulu
6648,Kassadin
6648,Chogath
6648,Xayah
6648,Kalista
6648,Gragas
6648,Gnar
6648,Trundle
6649,Taliyah
6649,Varus
6649,JarvanIV
6649,Lucian
6649,Shen
6649,Kalista
6649,Gragas
6649,Rakan
6649,Leblanc
6649,Kassadin
6650,Xayah
6650,Gragas
6650,Ivern
6650,Leblanc
6650,Cassiopeia
6650,Kalista
6650,JarvanIV
6650,KogMaw
6650,Galio
6650,Syndra
6651,Galio
6651,Ezreal
6651,Twitch
6651,Jayce
6651,Ryze
6651,Kalista
6651,Xayah
6651,JarvanIV
6651,Leblanc
6651,Cassiopeia
6652,Gragas
6652,Ezreal
6652,JarvanIV
6652,Syndra
6652,Orianna
6652,Kalista
6652,Taliyah
6652,Sejuani
6652,Lucian
6652,Ryze
6653,JarvanIV
6653,Gragas
6653,Rakan
6653,RekSai
6653,Lucian
6653,Kalista
6653,Taliyah
6653,Sejuani
6653,Malzahar
6653,Cassiopeia
6654,Varus
6654,KogMaw
6654,Twitch
6654,Lucian
6654,Leblanc
6654,Kalista
6654,Xayah
6654,JarvanIV
6654,Trundle
6654,Nasus
6655,Xayah
6655,Ivern
6655,KogMaw
6655,Ryze
6655,Leblanc
6655,Kalista
6655,Galio
6655,Bard
6655,Syndra
6655,Corki
6656,Xayah
6656,Chogath
6656,Twitch
6656,Ryze
6656,Taliyah
6656,Kalista
6656,JarvanIV
6656,KogMaw
6656,Nidalee
6656,RekSai
6657,KogMaw
6657,JarvanIV
6657,Xayah
6657,Jayce
6657,Kassadin
6657,Kalista
6657,Ezreal
6657,Ryze
6657,Galio
6657,Vladimir
6658,Orianna
6658,Blitzcrank
6658,Gnar
6658,Syndra
6658,Galio
6658,Kalista
6658,Rakan
6658,KogMaw
6658,Cassiopeia
6658,Lucian
6659,Ezreal
6659,Galio
6659,Janna
6659,Cassiopeia
6659,Leblanc
6659,Kalista
6659,JarvanIV
6659,Lulu
6659,Gnar
6659,Ryze
6660,Blitzcrank
6660,JarvanIV
6660,Gnar
6660,Jayce
6660,Galio
6660,Kalista
6660,Rakan
6660,Tristana
6660,Cassiopeia
6660,Leblanc
6661,Corki
6661,Lulu
6661,Rakan
6661,Orianna
6661,Syndra
6661,Kalista
6661,KogMaw
6661,Xayah
6661,Sejuani
6661,Leblanc
6662,Tristana
6662,Lulu
6662,JarvanIV
6662,Gnar
6662,Lucian
6662,Kalista
6662,Rakan
6662,Varus
6662,Cassiopeia
6662,Orianna
6663,Lulu
6663,Galio
6663,Ezreal
6663,Lucian
6663,Taliyah
6663,Kalista
6663,Janna
6663,Sejuani
6663,Orianna
6663,Syndra
6664,Tristana
6664,Rakan
6664,Gragas
6664,Gnar
6664,Syndra
6664,Kalista
6664,Galio
6664,KogMaw
6664,Shen
6664,Lucian
6665,Galio
6665,KogMaw
6665,Sejuani
6665,Rumble
6665,Jayce
6665,Kalista
6665,Rakan
6665,Varus
6665,Syndra
6665,Ryze
6666,Orianna
6666,Varus
6666,Janna
6666,Shen
6666,Syndra
6666,Kalista
6666,Tristana
6666,Lulu
6666,Leblanc
6666,Galio
6667,Ezreal
6667,Galio
6667,Xayah
6667,Lucian
6667,Jayce
6667,Kalista
6667,Gnar
6667,JarvanIV
6667,Ryze
6667,Leblanc
6668,Ezreal
6668,Galio
6668,JarvanIV
6668,Rumble
6668,Ryze
6668,Kalista
6668,Orianna
6668,Xayah
6668,Syndra
6668,Gnar
6669,Lulu
6669,Galio
6669,JarvanIV
6669,Gnar
6669,Leblanc
6669,Janna
6669,Kalista
6669,Rakan
6669,Maokai
6669,Cassiopeia
6670,Galio
6670,Janna
6670,Chogath
6670,Gnar
6670,Maokai
6670,Kalista
6670,Jayce
6670,Lulu
6670,Gragas
6670,Taliyah
6671,Galio
6671,Malzahar
6671,Xayah
6671,Cassiopeia
6671,Trundle
6671,Kalista
6671,Jayce
6671,Janna
6671,Ryze
6671,Gragas
6672,Jayce
6672,Galio
6672,Janna
6672,Jax
6672,JarvanIV
6672,Kalista
6672,Xayah
6672,Lulu
6672,Malzahar
6672,Cassiopeia
6673,Orianna
6673,Janna
6673,Xayah
6673,Gragas
6673,Chogath
6673,Kalista
6673,Lulu
6673,Rakan
6673,Twitch
6673,KogMaw
6674,Lulu
6674,Galio
6674,Jayce
6674,Sivir
6674,Caitlyn
6674,Kalista
6674,Janna
6674,Xayah
6674,Shen
6674,Orianna
6675,Blitzcrank
6675,Janna
6675,Xayah
6675,Chogath
6675,Thresh
6675,Kalista
6675,Galio
6675,Sejuani
6675,Leblanc
6675,Caitlyn
6676,Janna
6676,Galio
6676,Jayce
6676,Shen
6676,Taric
6676,Kalista
6676,Xayah
6676,Lulu
6676,Orianna
6676,Thresh
6677,Orianna
6677,Xayah
6677,Lulu
6677,Karma
6677,Chogath
6677,Kalista
6677,Galio
6677,Janna
6677,Trundle
6677,Braum
6678,Lulu
6678,Galio
6678,Caitlyn
6678,Shen
6678,Leblanc
6678,Kalista
6678,Xayah
6678,JarvanIV
6678,Cassiopeia
6678,Gnar
6679,Lulu
6679,Galio
6679,Caitlyn
6679,Shen
6679,Leblanc
6679,Kalista
6679,Xayah
6679,Karma
6679,Cassiopeia
6679,Orianna
6680,Lulu
6680,Caitlyn
6680,Janna
6680,Rakan
6680,Orianna
6680,Kalista
6680,Xayah
6680,Taric
6680,Cassiopeia
6680,Taliyah
6681,Lulu
6681,Janna
6681,Caitlyn
6681,Taliyah
6681,Rakan
6681,Kalista
6681,Xayah
6681,Tristana
6681,Vayne
6681,KogMaw
6682,Ezreal
6682,Syndra
6682,Galio
6682,Gnar
6682,Orianna
6682,Kalista
6682,Sejuani
6682,Xayah
6682,Jayce
6682,Lucian
6683,Lulu
6683,Galio
6683,Caitlyn
6683,Jayce
6683,Chogath
6683,Kalista
6683,Janna
6683,Rakan
6683,Gnar
6683,Shen
6684,Orianna
6684,Ezreal
6684,Galio
6684,Syndra
6684,Shen
6684,Kalista
6684,Sejuani
6684,Xayah
6684,Gragas
6684,RekSai
6685,Lulu
6685,Galio
6685,Caitlyn
6685,Rumble
6685,Jayce
6685,Kalista
6685,Janna
6685,Tristana
6685,Singed
6685,Shen
6686,Tristana
6686,Ezreal
6686,JarvanIV
6686,Singed
6686,Syndra
6686,Kalista
6686,Rumble
6686,Xayah
6686,Chogath
6686,Jayce
6687,Jayce
6687,Xayah
6687,Gragas
6687,Ivern
6687,Nidalee
6687,Kalista
6687,JarvanIV
6687,Lulu
6687,Chogath
6687,Corki
6688,JarvanIV
6688,Janna
6688,Tristana
6688,Shen
6688,Chogath
6688,Kalista
6688,Jayce
6688,Sejuani
6688,Karma
6688,Orianna
6689,Jayce
6689,Xayah
6689,Gragas
6689,Trundle
6689,Gnar
6689,Kalista
6689,Janna
6689,JarvanIV
6689,Shen
6689,Chogath
6690,Sejuani
6690,Janna
6690,Tristana
6690,Shen
6690,Chogath
6690,Kalista
6690,Jayce
6690,Rakan
6690,Ezreal
6690,Nidalee
6691,Jayce
6691,Rakan
6691,Gragas
6691,KogMaw
6691,Twitch
6691,Kalista
6691,Janna
6691,Sejuani
6691,Leona
6691,Nocturne
6692,Sejuani
6692,Galio
6692,Lulu
6692,Orianna
6692,Gnar
6692,Kalista
6692,Janna
6692,KogMaw
6692,Jayce
6692,Chogath
6693,Lulu
6693,KogMaw
6693,Xayah
6693,Rakan
6693,Soraka
6693,Kalista
6693,Tristana
6693,Sejuani
6693,Khazix
6693,Jayce
6694,Sejuani
6694,Galio
6694,Lulu
6694,Gnar
6694,Malzahar
6694,Kalista
6694,Janna
6694,Rakan
6694,Kassadin
6694,Rumble
6695,Lulu
6695,Xayah
6695,Gragas
6695,Shen
6695,Malzahar
6695,Kalista
6695,Janna
6695,Sejuani
6695,Khazix
6695,Jayce
6696,Jayce
6696,Rakan
6696,Sejuani
6696,Syndra
6696,Taliyah
6696,Kalista
6696,Tristana
6696,Galio
6696,JarvanIV
6696,Shen
6697,Jayce
6697,Rakan
6697,Sejuani
6697,Syndra
6697,Taliyah
6697,Kalista
6697,Tristana
6697,Galio
6697,Shen
6697,Zac
6698,Jayce
6698,Rakan
6698,Kassadin
6698,Taliyah
6698,Gnar
6698,Kalista
6698,Janna
6698,Galio
6698,Shen
6698,Kennen
6699,Maokai
6699,Lulu
6699,Sion
6699,Rumble
6699,Hecarim
6699,Vladimir
6700,Urgot
6700,Kalista
6700,Leblanc
6700,Ahri
6700,Hecarim
6700,Morgana
6701,Zed
6701,Gragas
6701,TwistedFate
6701,Leblanc
6701,Annie
6701,RekSai
6702,Leblanc
6702,Urgot
6702,Gragas
6702,Rumble
6702,Hecarim
6702,Ahri
6703,TwistedFate
6703,Maokai
6703,Zed
6703,Leblanc
6703,Azir
6703,Gragas
6704,Leblanc
6704,Hecarim
6704,Urgot
6704,Cassiopeia
6704,Gragas
6704,Azir
6705,Ahri
6705,Hecarim
6705,Rumble
6705,Kalista
6705,Leblanc
6705,Zed
6706,Sion
6706,Maokai
6706,Lulu
6706,Rumble
6706,Leblanc
6706,Sejuani
6707,Sivir
6707,Azir
6707,Cassiopeia
6707,Urgot
6707,Gnar
6707,Hecarim
6708,Rumble
6708,TwistedFate
6708,Zed
6708,Lulu
6708,Leblanc
6708,Sivir
6709,Morgana
6709,Hecarim
6709,Ahri
6709,Kalista
6709,Urgot
6709,Leblanc
6710,Urgot
6710,Hecarim
6710,Gragas
6710,Leblanc
6710,Kalista
6710,RekSai
6711,Gnar
6711,Hecarim
6711,Rumble
6711,Maokai
6711,Lulu
6711,Zed
6712,Ahri
6712,Morgana
6712,Hecarim
6712,Leblanc
6712,Cassiopeia
6712,Urgot
6713,Cassiopeia
6713,Alistar
6713,Nunu
6713,Leblanc
6713,Fizz
6713,TwistedFate
6714,Nautilus
6714,Cassiopeia
6714,Urgot
6714,Lulu
6714,Azir
6714,Kalista
6715,Lulu
6715,Maokai
6715,Kalista
6715,Cassiopeia
6715,Hecarim
6715,Nautilus
6716,Annie
6716,Nautilus
6716,Urgot
6716,Lulu
6716,Leblanc
6716,Kalista
6717,Lulu
6717,Maokai
6717,Gragas
6717,Urgot
6717,Kalista
6717,Leblanc
6718,Hecarim
6718,RekSai
6718,Leblanc
6718,Lulu
6718,Maokai
6718,Kalista
6719,Zed
6719,Gragas
6719,Urgot
6719,Azir
6719,Leblanc
6719,RekSai
6720,Azir
6720,Cassiopeia
6720,Hecarim
6720,Kalista
6720,Urgot
6720,RekSai
6721,Zed
6721,Maokai
6721,Sivir
6721,Azir
6721,Cassiopeia
6721,Hecarim
6722,Leblanc
6722,Hecarim
6722,TwistedFate
6722,Nunu
6722,RekSai
6722,Alistar
6723,Kalista
6723,Alistar
6723,Azir
6723,Leblanc
6723,Hecarim
6723,Urgot
6724,Leblanc
6724,Hecarim
6724,Gragas
6724,Kalista
6724,Cassiopeia
6724,Urgot
6725,Kalista
6725,Cassiopeia
6725,Urgot
6725,Leblanc
6725,RekSai
6725,Jinx
6726,Hecarim
6726,RekSai
6726,Jinx
6726,Kalista
6726,Gragas
6726,Cassiopeia
6727,Soraka
6727,Kindred
6727,Bard
6727,Twitch
6727,Thresh
6727,Ryze
6728,Alistar
6728,Thresh
6728,Maokai
6728,Nidalee
6728,Sivir
6728,Bard
6729,Lissandra
6729,Bard
6729,Maokai
6729,Alistar
6729,Braum
6729,Nidalee
6730,Azir
6730,Alistar
6730,Maokai
6730,Nidalee
6730,Bard
6730,Ryze
6731,Zilean
6731,Azir
6731,Maokai
6731,Leblanc
6731,Trundle
6731,Nidalee
6732,Alistar
6732,Braum
6732,Nidalee
6732,Bard
6732,Leblanc
6732,Kindred
6733,Trundle
6733,Zed
6733,Maokai
6733,Caitlyn
6733,Nidalee
6733,Alistar
6734,Twitch
6734,Sivir
6734,Lissandra
6734,Ryze
6734,Kindred
6734,Trundle
6735,Bard
6735,Kindred
6735,Azir
6735,Ryze
6735,Nidalee
6735,Ekko
6736,Zed
6736,Braum
6736,Bard
6736,Alistar
6736,Nidalee
6736,Maokai
6737,Nidalee
6737,Ryze
6737,Caitlyn
6737,Lissandra
6737,Trundle
6737,Maokai
6738,Gangplank
6738,Leblanc
6738,Maokai
6738,Sivir
6738,Zilean
6738,Malphite
6739,Sivir
6739,Alistar
6739,Graves
6739,Azir
6739,Ezreal
6739,Maokai
6740,Alistar
6740,Maokai
6740,Ryze
6740,Caitlyn
6740,Soraka
6740,Bard
6741,Braum
6741,Zed
6741,Nidalee
6741,Maokai
6741,Leblanc
6741,Lucian
6742,Sivir
6742,Kindred
6742,TahmKench
6742,Nidalee
6742,Leblanc
6742,Ryze
6743,Fizz
6743,TwistedFate
6743,Bard
6743,Caitlyn
6743,Ryze
6743,Nidalee
6744,Twitch
6744,Kindred
6744,Maokai
6744,Zed
6744,Bard
6744,Kalista
6745,Maokai
6745,Bard
6745,TwistedFate
6745,Zed
6745,Nidalee
6745,Azir
6746,Ezreal
6746,Braum
6746,Ekko
6746,Twitch
6746,Sivir
6746,Kindred
6747,Caitlyn
6747,Azir
6747,Soraka
6747,Alistar
6747,Ryze
6747,Maokai
6748,Sivir
6748,Bard
6748,Ryze
6748,Nidalee
6748,Poppy
6748,Graves
6749,Twitch
6749,Alistar
6749,Maokai
6749,Caitlyn
6749,Soraka
6749,Bard
6750,Ryze
6750,Alistar
6750,Nidalee
6750,Bard
6750,Leblanc
6750,Fizz
6751,TwistedFate
6751,Bard
6751,Kindred
6751,Nidalee
6751,Alistar
6751,Ryze
6752,AurelionSol
6752,Nidalee
6752,Azir
6752,Alistar
6752,Maokai
6752,Leblanc
6753,Bard
6753,Zed
6753,Maokai
6753,Zilean
6753,Alistar
6753,Kindred
6754,Alistar
6754,Ryze
6754,Nidalee
6754,Bard
6754,TwistedFate
6754,Kindred
6755,Soraka
6755,Caitlyn
6755,Poppy
6755,Nidalee
6755,Zed
6755,Trundle
6756,Braum
6756,Alistar
6756,Kindred
6756,Twitch
6756,Nidalee
6756,Azir
6757,Maokai
6757,Alistar
6757,Ekko
6757,Azir
6757,Twitch
6757,Ryze
6758,Maokai
6758,Alistar
6758,Ekko
6758,Twitch
6758,Lucian
6758,Nidalee
6759,Maokai
6759,Alistar
6759,Ryze
6759,Twitch
6759,Lucian
6759,Nidalee
6760,Fizz
6760,Soraka
6760,Sivir
6760,Twitch
6760,Lucian
6760,Alistar
6761,Alistar
6761,Leblanc
6761,Gangplank
6761,Lucian
6761,Maokai
6761,Graves
6762,Alistar
6762,Leblanc
6762,Soraka
6762,Lucian
6762,Maokai
6762,Bard
6763,Alistar
6763,Leblanc
6763,Maokai
6763,Lucian
6763,Bard
6763,Soraka
6764,Alistar
6764,Leblanc
6764,Maokai
6764,Lucian
6764,Bard
6764,Soraka
6765,Alistar
6765,Sivir
6765,Maokai
6765,AurelionSol
6765,Bard
6765,Ryze
6766,Alistar
6766,Sivir
6766,Maokai
6766,AurelionSol
6766,Bard
6766,Ryze
6767,Alistar
6767,Sivir
6767,Ezreal
6767,AurelionSol
6767,Bard
6767,Ekko
6768,Kennen
6768,Rumble
6768,Karma
6768,Fizz
6768,Shen
6768,Leblanc
6768,Jayce
6768,Lulu
6768,Fiora
6768,Gangplank
6769,Syndra
6769,Leblanc
6769,Zyra
6769,Shen
6769,Gragas
6769,Lulu
6769,Karma
6769,Graves
6769,TahmKench
6769,Nami
6770,Ivern
6770,Galio
6770,Ashe
6770,Caitlyn
6770,Ezreal
6770,Ziggs
6770,Kennen
6770,Syndra
6770,LeeSin
6770,Leblanc
6771,Jayce
6771,Kennen
6771,Fiora
6771,Renekton
6771,Shen
6771,Ashe
6771,Graves
6771,LeeSin
6771,Kled
6771,Rumble
6772,Leblanc
6772,Gragas
6772,Ziggs
6772,Shen
6772,Fizz
6772,Galio
6772,Kennen
6772,Ezreal
6772,Twitch
6772,KogMaw
6773,Leblanc
6773,Fizz
6773,Lucian
6773,Kled
6773,Ivern
6773,Varus
6773,Syndra
6773,Ryze
6773,Orianna
6774,Ivern
6774,Leblanc
6774,Gragas
6774,Galio
6774,Kennen
6774,Graves
6774,Lulu
6774,Karma
6774,Ashe
6774,Lucian
6775,Elise
6775,LeeSin
6775,Nami
6775,Zyra
6775,Thresh
6775,Ivern
6775,Kennen
6775,Karma
6775,Rengar
6775,Khazix
6776,Kennen
6776,Ivern
6776,Jayce
6776,Syndra
6776,Cassiopeia
6776,Leblanc
6776,Lulu
6776,Karma
6776,Zed
6776,Ashe
6777,Ivern
6777,Caitlyn
6777,Karma
6777,Twitch
6777,Ashe
6777,Leblanc
6777,LeeSin
6777,Gragas
6777,Zyra
6778,Graves
6778,LeeSin
6778,Rumble
6778,Lucian
6778,Syndra
6778,Leblanc
6778,Kled
6778,Fizz
6778,Jayce
6778,KogMaw
6779,Kennen
6779,Taliyah
6779,Ivern
6779,Varus
6779,Fizz
6779,Leblanc
6779,Lulu
6779,Karma
6779,Kled
6779,Shen
6780,Leblanc
6780,Rumble
6780,Lulu
6780,Gragas
6780,Kled
6780,Kennen
6780,Galio
6780,Karma
6780,Shen
6780,Varus
6781,Malzahar
6781,Kled
6781,Fizz
6781,KogMaw
6781,Kassadin
6781,Ziggs
6781,Kennen
6781,Karma
6781,Varus
6781,Syndra
6782,Rumble
6782,Leblanc
6782,Syndra
6782,Taliyah
6782,Ryze
6782,Kennen
6782,Lulu
6782,Karma
6782,Fiora
6782,Jayce
6783,Fiora
6783,Braum
6783,Karma
6783,Fizz
6783,Ashe
6783,Leblanc
6783,Gragas
6783,Lulu
6783,Garen
6783,KogMaw
6784,Ivern
6784,Kennen
6784,Graves
6784,Fiora
6784,Nami
6784,Kled
6784,Shen
6784,Leblanc
6784,Rumble
6784,Malzahar
6785,Ivern
6785,Kennen
6785,Zyra
6785,Fiora
6785,Fizz
6785,Lulu
6785,Karma
6785,Graves
6785,Kled
6785,Rumble
6786,Ziggs
6786,Gragas
6786,Kennen
6786,Galio
6786,Shen
6786,Ivern
6786,Ezreal
6786,Ashe
6786,Fizz
6786,Rumble
6787,Kennen
6787,Twitch
6787,Fiora
6787,Ezreal
6787,Ekko
