"rWinEfficiency","bWinEfficiency","Year","bTowersNum","bInhibsNum","bDragonsNum","bBaronsNum","rTowersNum","rInhibsNum","rDragonsNum","rBaronsNum","bTowersFirstDestroyedTime","rTowersFirstDestroyedTime","TowersFirstKillBy","bTowers5Mins","rTowers5Mins","bTowers10Mins","rTowers10Mins","bTowers20Mins","rTowers20Mins","bTowersQuarterGame","rTowersQuarterGame","bTowersHalfGame","rTowersHalfGame","bInhibsFirstDestroyedTime","rInhibsFirstDestroyedTime","InhibsFirstKillBy","bInhibs5Mins","rInhibs5Mins","bInhibs10Mins","rInhibs10Mins","bInhibs20Mins","rInhibs20Mins","bInhibsQuarterGame","rInhibsQuarterGame","bInhibsHalfGame","rInhibsHalfGame","bDragonsFirstDestroyedTime","rDragonsFirstDestroyedTime","DragonsFirstKillBy","bDragons5Mins","rDragons5Mins","bDragons10Mins","rDragons10Mins","bDragons20Mins","rDragons20Mins","bDragonsQuarterGame","rDragonsQuarterGame","bDragonsHalfGame","rDragonsHalfGame","bBaronsFirstDestroyedTime","rBaronsFirstDestroyedTime","BaronsFirstKillBy","bBarons5Mins","rBarons5Mins","bBarons10Mins","rBarons10Mins","bBarons20Mins","rBarons20Mins","bBaronsQuarterGame","rBaronsQuarterGame","bBaronsHalfGame","rBaronsHalfGame","bKillsFirstDestroyedTime","rKillsFirstDestroyedTime","KillsFirstKillBy","bKills5Mins","rKills5Mins","bKills10Mins","rKills10Mins","bKills20Mins","rKills20Mins","bKillsQuarterGame","rKillsQuarterGame","bKillsHalfGame","rKillsHalfGame","goldblue5Mins","goldred5Mins","goldblue10Mins","goldred10Mins","goldblue20Mins","goldred20Mins","goldblueQuarterGame","goldredQuarterGame","goldblueHalfGame","goldredHalfGame","isBluePreferredLineup","isRedPreferredLineup","isBluePreferredChamps","isRedPreferredChamps","bResult"
0.328467153284672,0.641509433962264,2017,11,3,4,2,4,0,1,0,8.699,8.629,0,0,0,1,1,2,2,1,1,2,2,42.088,10000,1,0,0,0,0,0,0,0,0,0,0,15.092,34.82,1,0,0,0,0,1,0,0,0,2,0,32.223,10000,1,0,0,0,0,0,0,0,0,0,0,22.451,11.19,0,0,0,0,0,0,1,0,1,1,1,5729,5610,14058,13322,30194,29461,15592,14542,33067,32076,1,1,0,0,1
0.328467153284672,0.509090909090909,2015,7,1,4,1,9,1,2,2,11.811,9.815,0,0,0,0,1,3,1,0,1,3,1,30.394,39.506,1,0,0,0,0,0,0,0,0,0,0,9.806,28.689,1,0,0,1,0,2,0,1,0,2,0,40.726,25.857,0,0,0,0,0,0,0,0,0,0,0,4.523,25.967,1,1,0,5,0,5,0,5,0,7,0,5359,5489,13511,11321,29505,25748,15567,13337,33958,28060,1,1,0,0,0
0.328467153284672,0.641509433962264,2016,9,1,2,0,4,0,0,0,3.785,4.177,1,1,1,3,4,7,4,1,1,3,4,20.064,10000,1,0,0,0,0,0,0,0,0,0,0,8.309,10000,1,0,0,1,0,2,0,0,0,1,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,10.301,20.155,1,0,0,0,0,6,0,0,0,1,0,6227,5224,15047,15366,36677,28720,6227,5224,15047,15366,1,0,0,0,1
0.328467153284672,0.515873015873016,2016,9,3,4,1,3,0,2,0,3.677,3.8,1,1,1,2,2,3,2,2,2,4,2,37.067,10000,1,0,0,0,0,0,0,0,0,0,0,16.304,10.081,0,0,0,0,0,1,1,0,1,1,1,34.269,10000,1,0,0,0,0,0,0,0,0,0,0,19.534,16.933,0,0,0,0,0,2,2,0,0,3,2,6233,6429,13391,14170,28829,29476,16461,16562,37245,35038,1,1,0,0,1
0.328467153284672,0.380952380952381,2017,9,1,2,1,3,0,2,0,15.649,15.659,1,0,0,0,0,2,2,0,0,2,2,38.506,10000,1,0,0,0,0,0,0,0,0,0,0,10.701,26.364,1,0,0,0,0,2,0,0,0,2,0,35.178,10000,1,0,0,0,0,0,0,0,0,0,0,17.612,3.936,0,0,1,0,1,3,7,0,1,3,7,5269,6054,12457,12880,30375,30950,12457,12880,30375,30950,1,1,0,0,1
0.328467153284672,0.307692307692308,2015,5,1,0,0,9,1,6,1,20.272,18.108,0,0,0,0,0,0,1,0,0,1,1,36.559,36.681,1,0,0,0,0,0,0,0,0,0,0,10000,7.349,0,0,0,0,1,0,2,0,1,0,2,10000,34.839,0,0,0,0,0,0,0,0,0,0,0,13.905,13.387,0,0,0,0,0,6,3,0,0,6,3,5513,5461,12255,12348,28320,28308,12255,12348,28320,28308,1,1,0,0,0
0.328467153284672,0.515873015873016,2016,11,4,2,1,2,0,1,0,3.378,3.414,1,1,1,2,1,5,2,1,1,3,2,19.298,10000,1,0,0,0,0,1,0,0,0,0,0,17.821,11.33,0,0,0,0,0,1,1,0,0,0,1,26.617,10000,1,0,0,0,0,0,0,0,0,0,0,8.524,9.074,1,0,0,1,1,11,5,0,0,7,5,6280,6181,14320,13464,34260,29347,10034,10496,25079,23449,1,1,0,0,1
0.328467153284672,0.505154639175258,2017,7,1,2,0,5,0,1,1,10.777,13.742,1,0,0,0,0,3,2,0,0,3,1,34.686,10000,1,0,0,0,0,0,0,0,0,0,0,21.462,15.226,0,0,0,0,0,0,1,0,0,0,1,10000,32.086,0,0,0,0,0,0,0,0,0,0,0,3.016,3.05,1,1,3,1,3,3,4,1,3,3,3,5805,6645,13468,13504,31328,27868,11891,12081,26386,25156,1,0,0,0,1
0.328467153284672,0.37037037037037,2015,7,0,4,0,8,1,0,1,8.099,11.873,1,0,0,1,0,3,3,1,0,3,3,10000,41.675,0,0,0,0,0,0,0,0,0,0,0,17.305,10000,1,0,0,0,0,1,0,0,0,1,0,10000,39.979,0,0,0,0,0,0,0,0,0,0,0,10.331,10.287,0,0,0,0,0,4,2,1,1,5,2,5274,5201,12663,11709,29581,28935,14079,13200,32800,31117,0,1,0,0,0
0.328467153284672,0.515873015873016,2016,11,4,3,2,2,0,1,0,15.123,16.408,1,0,0,0,0,2,1,0,0,3,1,33.549,10000,1,0,0,0,0,0,0,0,0,0,0,15.876,22.096,1,0,0,0,0,1,0,0,0,1,0,26.848,10000,1,0,0,0,0,0,0,0,0,0,0,8.947,6.05,0,0,0,3,4,5,5,3,4,5,5,5620,5586,13414,13451,31945,30452,13414,13451,31945,30452,1,1,0,0,1
0.328467153284672,0.506849315068493,2016,10,4,3,0,4,0,1,2,3.503,3.384,0,1,1,2,2,2,2,2,2,3,4,32.382,10000,1,0,0,0,0,0,0,0,0,0,0,15.628,30.322,1,0,0,0,0,1,0,0,0,2,0,10000,31.379,0,0,0,0,0,0,0,0,0,0,0,7.871,13.068,1,0,0,1,0,4,3,3,0,8,9,5978,6036,14106,13346,30646,29995,19141,17926,41903,43707,1,1,0,0,1
0.328467153284672,0.37037037037037,2016,10,2,3,1,5,0,1,0,3.784,3.709,0,1,1,2,2,3,4,2,2,4,4,39.03,10000,1,0,0,0,0,0,0,0,0,0,0,18.015,11.637,0,0,0,0,0,1,1,0,0,1,1,36.587,10000,1,0,0,0,0,0,0,0,0,0,0,14.391,14.976,1,0,0,0,0,3,1,0,0,3,1,6130,6085,13390,13401,30382,29054,13390,13401,30382,29054,1,0,0,0,1
0.328467153284672,0.616326530612245,2016,9,1,1,1,7,0,3,1,3.644,3.354,0,1,1,2,2,4,3,2,2,4,3,39.924,10000,1,0,0,0,0,0,0,0,0,0,0,35.39,15.686,0,0,0,0,0,0,1,0,0,0,1,24.568,34.691,1,0,0,0,0,0,0,0,0,0,0,16.745,11.021,0,0,0,0,0,4,5,0,0,4,5,6175,6042,14245,13466,33032,31286,16012,14780,37162,34479,0,1,0,0,1
0.328467153284672,0.577617328519856,2017,10,2,3,2,1,0,1,0,12.109,32.207,1,0,0,0,0,3,0,0,0,3,0,40.002,10000,1,0,0,0,0,0,0,0,0,0,0,21.99,15.752,0,0,0,0,0,0,1,0,0,0,1,29.255,10000,1,0,0,0,0,0,0,0,0,0,0,9.465,11.976,1,0,0,1,0,3,5,1,0,3,5,5893,5492,13553,12762,32603,28167,13553,12762,32603,28167,0,1,0,0,1
0.328467153284672,0.380952380952381,2016,6,0,1,0,6,1,2,2,9.64,25.371,1,0,0,1,0,3,0,0,0,3,0,10000,35.222,0,0,0,0,0,0,0,0,0,0,0,26.967,12.189,0,0,0,0,0,0,1,0,0,0,1,10000,24.77,0,0,0,0,0,0,0,0,0,0,0,6.651,18.157,1,0,0,2,0,4,2,1,0,2,0,5902,5796,13727,13243,32037,28379,12182,11661,28847,25025,1,1,0,1,0
0.328467153284672,0.532608695652174,2015,11,2,4,2,3,0,1,0,12.041,20.521,1,0,0,0,0,4,0,0,0,4,0,33.3,10000,1,0,0,0,0,0,0,0,0,0,0,10.479,23.769,1,0,0,0,0,2,0,0,0,2,0,30.324,10000,1,0,0,0,0,0,0,0,0,0,0,9.946,14.523,1,0,0,1,0,7,1,1,0,7,1,4990,5044,12006,11179,30689,24784,12006,11179,30689,24784,1,1,0,0,1
0.328467153284672,0.432203389830508,2016,9,1,1,1,2,0,1,0,3.743,3.695,0,1,1,2,1,4,2,2,1,2,1,25.604,10000,1,0,0,0,0,0,0,0,0,0,0,24.784,18.14,0,0,0,0,0,0,1,0,0,0,0,23.909,10000,1,0,0,0,0,0,0,0,0,0,0,0.783333333333333,8.626,1,2,0,3,2,7,3,3,0,3,2,7185,5941,15341,12982,33034,27877,10979,8391,21075,18392,1,1,0,0,1
0.328467153284672,0.641509433962264,2017,10,2,2,1,2,0,0,0,11.295,21.686,1,0,0,0,0,3,0,0,0,2,0,31.844,10000,1,0,0,0,0,0,0,0,0,0,0,19.787,10000,1,0,0,0,0,1,0,0,0,0,0,28.878,10000,1,0,0,0,0,0,0,0,0,0,0,6.01,4.744,0,0,1,2,2,6,7,2,2,6,6,5836,5759,13860,13491,33143,29757,12253,12240,29048,26223,1,1,0,0,1
0.328467153284672,0.577617328519856,2016,2,0,0,0,9,1,1,1,8.205,7.755,0,0,0,1,2,2,5,0,0,2,2,10000,26.564,0,0,0,0,0,0,0,0,0,0,0,10000,21.492,0,0,0,0,0,0,0,0,0,0,0,10000,22.389,0,0,0,0,0,0,0,0,0,0,0,9.607,2.734,0,0,2,1,4,4,9,0,3,2,4,5485,6283,12952,14960,30203,34938,8248,9524,20468,22078,1,1,0,0,0
0.328467153284672,0.506849315068493,2016,8,1,2,0,4,0,1,0,16.215,13.639,0,0,0,0,0,3,2,0,0,0,1,30.544,10000,1,0,0,0,0,0,0,0,0,0,0,22.573,16.472,0,0,0,0,0,0,1,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,10.69,9.971,0,0,0,0,1,1,1,0,0,1,1,5773,5799,13254,12889,31922,30278,10295,10037,22592,23296,1,1,0,0,1
0.532608695652174,0.307692307692308,2015,9,2,4,1,9,2,4,2,17.15,12.62,0,0,0,0,0,1,5,0,2,2,6,47.85,57.782,1,0,0,0,0,0,0,0,0,0,0,35.598,7.708,0,0,0,0,1,0,2,0,1,0,4,40.205,47.51,1,0,0,0,0,0,0,0,0,0,0,8.298,3.508,0,0,2,1,2,3,4,2,3,9,10,5400,5852,12094,12702,25821,29170,19108,21063,41675,45040,1,0,0,0,1
0.532608695652174,0.577617328519856,2015,5,0,0,0,8,2,5,1,17.375,18.267,1,0,0,0,0,1,1,0,0,1,1,10000,30.953,0,0,0,0,0,0,0,0,0,0,0,10000,10.577,0,0,0,0,0,0,2,0,0,0,2,10000,36.885,0,0,0,0,0,0,0,0,0,0,0,3.507,4.227,1,1,2,1,2,3,7,1,2,3,7,5675,5054,12412,12568,26614,29694,12412,12568,26614,29694,1,1,0,0,0
0.532608695652174,0.450331125827815,2015,11,4,3,2,4,0,0,0,4.465,11.612,1,1,0,1,0,3,3,1,0,3,2,27.641,10000,1,0,0,0,0,0,0,0,0,0,0,14.951,10000,1,0,0,0,0,1,0,0,0,1,0,25.861,10000,1,0,0,0,0,0,0,0,0,0,0,9.486,9.282,0,0,0,1,1,5,1,0,0,5,1,5062,4956,11948,11617,29393,27128,10731,10148,25625,24255,1,1,0,0,1
0.532608695652174,0.328467153284672,2015,6,0,1,1,13,2,5,1,21.011,11.568,0,0,0,0,0,0,3,0,1,2,3,10000,43.248,0,0,0,0,0,0,0,0,0,0,0,38.22,13.111,0,0,0,0,0,0,2,0,0,0,2,36.173,44.873,1,0,0,0,0,0,0,0,0,0,0,15.933,8.392,0,0,0,0,1,3,4,0,3,4,8,5025,5108,11702,11763,26383,28963,15430,17456,36408,38749,1,0,0,0,0
0.532608695652174,0.577617328519856,2015,11,4,2,2,5,0,2,0,12.548,11.432,0,0,0,0,0,3,5,0,0,3,4,29.171,10000,1,0,0,0,0,0,0,0,0,0,0,27.353,12.495,0,0,0,0,0,0,1,0,0,0,1,21.15,10000,1,0,0,0,0,0,0,0,0,0,0,15.356,10.636,0,0,0,0,0,5,8,0,0,2,6,5567,5313,12097,11930,29026,31816,10900,10691,25327,26985,1,1,0,0,1
0.532608695652174,0.328467153284672,2015,2,0,2,0,10,1,1,1,19.272,10.819,0,0,0,0,0,1,5,0,0,0,1,10000,24.645,0,0,0,0,0,0,0,0,0,0,0,13.562,26.075,1,0,0,0,0,2,0,0,0,1,0,10000,22.579,0,0,0,0,0,0,0,0,0,0,0,4.202,11.793,1,2,0,3,0,4,6,3,0,3,2,4977,5564,12582,12381,25111,30772,9945,9626,18924,20883,1,1,0,0,0
0.532608695652174,0.616326530612245,2015,11,3,5,2,3,0,0,0,14.857,19.429,1,0,0,0,0,3,1,0,0,3,1,29.88,10000,1,0,0,0,0,0,0,0,0,0,0,12.181,10000,1,0,0,0,0,2,0,0,0,2,0,27.115,10000,1,0,0,0,0,0,0,0,0,0,0,9.4,9.294,0,0,0,1,1,2,1,1,1,2,1,5362,5305,12025,12117,28490,26311,12025,12117,28490,26311,1,1,0,0,1
0.532608695652174,0.509090909090909,2015,9,1,4,2,2,0,0,0,6.378,26.292,1,0,0,1,0,3,0,1,0,3,0,37.338,10000,1,0,0,0,0,0,0,0,0,0,0,12.21,10000,1,0,0,0,0,2,0,0,0,2,0,28.86,10000,1,0,0,0,0,0,0,0,0,0,0,16.897,11.094,0,0,0,0,0,2,2,0,0,2,2,5418,5137,12978,11221,29639,24976,12978,11221,28068,23579,1,0,0,0,1
0.532608695652174,0.37037037037037,2015,3,0,2,0,10,2,1,1,13.741,13.322,0,0,0,0,0,2,5,0,0,0,1,10000,23.399,0,0,0,0,0,0,0,0,0,0,0,11.819,17.945,1,0,0,0,0,1,1,0,0,1,0,10000,22.423,0,0,0,0,0,0,0,0,0,0,0,3.126,14.009,1,1,0,1,0,1,2,1,0,1,0,5695,5253,11833,12036,25959,30724,8162,8058,16774,17600,1,1,0,0,0
0.532608695652174,0.509090909090909,2015,2,0,0,0,11,2,2,1,4.502,3.944,0,1,1,1,1,1,4,1,1,1,2,10000,26.548,0,0,0,0,0,0,0,0,0,0,0,10000,19.761,0,0,0,0,0,0,1,0,0,0,0,10000,23.386,0,0,0,0,0,0,0,0,0,0,0,11.139,5.656,0,0,0,0,1,2,10,0,1,1,3,5013,5902,12027,13246,25599,34092,9514,10266,18849,22183,1,1,0,0,0
0.532608695652174,0.515873015873016,2015,11,3,3,1,3,0,0,0,18.97,13.429,0,0,0,0,0,1,2,0,0,0,2,28.442,10000,1,0,0,0,0,0,0,0,0,0,0,13.193,10000,1,0,0,0,0,2,0,0,0,1,0,29.944,10000,1,0,0,0,0,0,0,0,0,0,0,2.736,7.957,1,1,0,1,1,11,8,1,1,2,2,5867,5365,12248,12554,29709,29118,10044,9736,21148,22969,1,1,0,0,1
0.532608695652174,0.37037037037037,2015,11,3,4,1,9,3,4,2,11.753,12.028,1,0,0,0,0,3,3,2,1,4,3,57.976,48.812,0,0,0,0,0,0,0,0,0,0,0,11.158,37.782,1,0,0,0,0,2,0,1,0,4,0,40.304,48.043,1,0,0,0,0,0,0,0,0,0,0,2.57,11.583,1,1,0,2,0,4,4,2,1,6,5,6058,5300,13353,12015,28999,28433,22938,21143,46475,43278,1,0,0,0,1
0.532608695652174,0.380952380952381,2015,10,3,4,3,5,0,1,0,14.993,16.864,1,0,0,0,0,1,1,0,0,1,3,34.683,10000,1,0,0,0,0,0,0,0,0,0,0,15.378,8.856,0,0,0,0,1,1,1,0,1,1,1,25.221,10000,1,0,0,0,0,0,0,0,0,0,0,7.274,4.548,0,0,1,1,2,7,7,1,2,8,7,5453,5397,11666,12829,29195,29696,11666,12829,29195,29696,0,1,0,0,1
0.532608695652174,0.616326530612245,2015,10,2,1,1,2,0,2,0,9.495,15.903,1,0,0,1,0,3,1,0,0,3,0,27.065,10000,1,0,0,0,0,0,0,0,0,0,0,16.911,10.044,0,0,0,0,0,1,1,0,0,0,1,25.514,10000,1,0,0,0,0,0,0,0,0,0,0,6.492,15.174,1,0,0,2,0,6,3,2,0,5,3,5296,5063,12359,10643,28880,24746,9877,8322,23555,17657,1,1,0,0,1
0.532608695652174,0.515873015873016,2015,10,2,3,1,1,0,2,0,9.907,9.989,1,0,0,1,1,3,1,0,0,3,1,34.633,10000,1,0,0,0,0,0,0,0,0,0,0,7.414,14.252,1,0,0,1,0,1,1,1,0,1,1,32.639,10000,1,0,0,0,0,0,0,0,0,0,0,6.19,14.101,1,0,0,2,0,2,1,1,0,2,1,5566,5555,12728,12301,28976,27878,11316,11053,26296,25043,1,1,0,0,1
0.532608695652174,0.380952380952381,2015,9,3,3,1,7,0,2,1,7.288,17.339,1,0,0,1,0,3,1,1,0,3,2,35.295,10000,1,0,0,0,0,0,0,0,0,0,0,14.366,28.445,1,0,0,0,0,1,0,0,0,2,0,41.513,32.43,0,0,0,0,0,0,0,0,0,0,0,3.139,4.989,1,1,1,3,2,5,4,3,2,6,6,6044,5222,13885,11987,30105,26729,16262,14762,34028,29960,1,0,0,0,1
0.532608695652174,0.263157894736842,2015,3,0,1,0,11,2,4,1,15.265,8.503,0,0,0,0,1,2,4,0,1,2,4,10000,38.942,0,0,0,0,0,0,0,0,0,0,0,10.71,17.167,1,0,0,0,0,1,1,1,0,1,1,10000,33.622,0,0,0,0,0,0,0,0,0,0,0,5.459,5.305,0,0,0,2,2,4,5,3,2,4,5,5418,5354,12371,13707,28177,30507,13776,15190,30964,33030,0,1,0,0,0
0.532608695652174,0.307692307692308,2015,3,0,2,0,11,5,2,3,17.918,17.702,0,0,0,0,0,2,3,0,0,3,4,10000,40.598,0,0,0,0,0,0,0,0,0,0,0,18.552,30.942,1,0,0,0,0,1,0,0,0,1,0,10000,29.421,0,0,0,0,0,0,0,0,0,0,0,6.855,6.443,0,0,0,1,1,5,3,2,2,5,4,5046,5298,11879,12462,28337,28939,14620,15435,34713,36049,0,1,0,0,0
0.532608695652174,0.515873015873016,2015,8,1,3,0,3,0,2,0,13.801,11.711,0,0,0,0,0,3,3,0,0,3,3,38.579,10000,1,0,0,0,0,0,0,0,0,0,0,16.509,10.057,0,0,0,0,0,1,1,0,0,1,1,10000,10000,0,0,0,0,0,0,0,0,0,0,0,11.145,5.558,0,0,0,0,1,8,4,0,1,8,4,4986,5243,11467,12304,29995,28720,11467,12304,29995,28720,1,1,0,0,1
0.532608695652174,0.515873015873016,2015,5,0,1,0,9,2,3,1,14.36,9.764,0,0,0,0,1,3,4,0,0,2,3,10000,31.199,0,0,0,0,0,0,0,0,0,0,0,21.666,7.592,0,0,0,0,1,0,2,0,1,0,2,10000,30.151,0,0,0,0,0,0,0,0,0,0,0,4.49,9.092,1,1,0,3,3,6,11,3,0,6,10,5580,5460,13614,11476,29550,30833,10636,9116,24914,24879,1,1,0,0,0
0.532608695652174,0.515873015873016,2015,10,3,3,1,5,0,0,0,9.048,12.534,1,0,0,1,0,5,4,0,0,2,2,19.02,10000,1,0,0,0,0,1,0,0,0,0,0,15.953,10000,1,0,0,0,0,1,0,0,0,1,0,27.649,10000,1,0,0,0,0,0,0,0,0,0,0,6.839,12.707,1,0,0,1,0,7,1,1,0,3,1,5334,5366,12746,12300,32004,30575,10010,9549,23239,23156,0,1,0,0,1
0.616326530612245,0.450331125827815,2017,2,0,0,0,11,2,2,2,22.198,16.138,0,0,0,0,0,0,1,0,0,0,1,10000,31.002,0,0,0,0,0,0,0,0,0,0,0,10000,22.868,0,0,0,0,0,0,0,0,0,0,0,10000,25.257,0,0,0,0,0,0,0,0,0,0,0,10.126,7.804,0,0,0,0,1,1,2,0,1,1,2,5591,5592,12994,13292,28808,30107,11455,11755,25720,27110,0,1,0,0,0
0.616326530612245,0.515873015873016,2017,8,1,2,1,3,0,0,0,13.814,14.536,1,0,0,0,0,4,2,0,0,0,0,22.416,10000,1,0,0,0,0,0,0,0,0,0,0,13.067,10000,1,0,0,0,0,2,0,0,0,0,0,21.06,10000,1,0,0,0,0,0,0,0,0,0,0,3.091,12.611,1,1,0,3,0,9,3,1,0,3,0,6114,5157,13997,11974,34443,29036,7548,6658,17197,15073,1,1,0,0,1
0.616326530612245,0.532608695652174,2015,4,0,1,0,10,2,3,1,3.92,3.596,0,1,1,1,2,2,3,1,2,1,3,10000,34.306,0,0,0,0,0,0,0,0,0,0,0,32.709,12.607,0,0,0,0,0,0,2,0,0,0,1,10000,32.049,0,0,0,0,0,0,0,0,0,0,0,7.913,7.97,1,0,0,1,2,3,5,1,2,3,5,5975,5925,12686,13557,26713,28298,11723,11229,23923,25198,0,1,0,0,0
0.616326530612245,0.506849315068493,2017,3,1,0,0,11,6,4,2,6.787,15.05,1,0,0,1,0,2,4,1,0,2,1,23.679,18.36,0,0,0,0,0,0,1,0,0,0,0,10000,9.393,0,0,0,0,1,0,2,0,0,0,2,10000,23.67,0,0,0,0,0,0,0,0,0,0,0,2.804,9.274,1,1,0,4,4,5,9,3,0,5,7,6074,5530,15521,12582,31898,33858,13804,10946,29571,28861,1,1,0,0,0
0.616326530612245,0.380952380952381,2017,1,0,1,0,7,1,1,0,13.074,11.341,0,0,0,0,0,1,5,0,0,0,0,10000,18.871,0,0,0,0,0,0,1,0,0,0,0,10.529,16.775,1,0,0,0,0,1,1,0,0,1,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,4.401,4.26,0,1,1,4,4,5,15,1,1,4,7,5485,5776,14413,13902,28819,37542,7349,7469,15456,16002,1,1,0,0,0
0.616326530612245,0.577617328519856,2017,8,1,1,1,2,0,1,0,12.354,15.626,1,0,0,0,0,3,1,0,0,1,0,24.836,10000,1,0,0,0,0,0,0,0,0,0,0,20.751,12.87,0,0,0,0,0,0,1,0,0,0,1,23.378,10000,1,0,0,0,0,0,0,0,0,0,0,11.891,8.988,0,0,0,0,1,5,3,0,0,2,1,5674,5772,13312,13545,33501,29782,7313,7271,19037,18213,1,1,0,0,1
0.616326530612245,0.450331125827815,2016,8,0,3,1,9,1,3,1,3.352,3.338,0,1,1,2,3,3,3,2,3,4,4,10000,52.813,0,0,0,0,0,0,0,0,0,0,0,23.322,17.022,0,0,0,0,0,0,1,0,0,1,1,51.472,35.752,0,0,0,0,0,0,0,0,0,0,0,6.875,30.244,1,0,0,1,0,7,0,2,0,7,0,6230,6257,14012,14712,33345,29956,20937,20642,48496,43648,1,1,0,0,0
0.616326530612245,0.241379310344828,2017,4,0,3,0,10,1,2,2,17.583,13.506,0,0,0,0,0,1,2,0,0,1,2,10000,42.828,0,0,0,0,0,0,0,0,0,0,0,12.877,19.522,1,0,0,0,0,1,1,0,0,1,1,10000,33.859,0,0,0,0,0,0,0,0,0,0,0,3.188,9.021,1,1,0,1,1,4,2,1,1,4,2,6278,5408,13808,12238,29539,29555,15362,13906,32740,32499,1,1,0,0,0
0.616326530612245,0.641509433962264,2016,11,2,1,1,1,0,1,0,9.705,12.294,1,0,0,1,0,6,1,0,0,1,1,23.005,10000,1,0,0,0,0,0,0,0,0,0,0,9.779,16.336,1,0,0,1,0,1,1,0,0,1,0,21.025,10000,1,0,0,0,0,0,0,0,0,0,0,0.85,11.733,1,2,0,6,0,14,3,5,0,8,2,6093,5303,15060,11953,36998,28025,7406,6399,20956,17018,1,0,0,0,1
0.616326530612245,0.577617328519856,2017,11,6,3,2,1,0,0,0,8.086,19.94,1,0,0,1,0,5,1,1,0,5,1,22.807,10000,1,0,0,0,0,0,0,0,0,0,0,16.801,10000,1,0,0,0,0,1,0,0,0,1,0,28.106,10000,1,0,0,0,0,0,0,0,0,0,0,3.822,6.72,1,1,0,4,2,8,4,4,2,8,4,6493,5574,16106,13120,34832,28475,16106,13120,34832,28475,1,1,0,0,1
0.616326530612245,0.641509433962264,2017,8,1,3,0,5,0,2,2,18.963,25.413,1,0,0,0,0,2,0,0,0,2,0,41.816,10000,1,0,0,0,0,0,0,0,0,0,0,10.336,23.455,1,0,0,0,0,2,0,1,0,2,0,10000,30.096,0,0,0,0,0,0,0,0,0,0,0,11.599,3.218,0,0,2,0,2,1,7,0,2,1,7,5481,6422,13138,13782,30101,31000,16298,16426,35586,35847,1,1,0,0,1
0.616326530612245,0.263157894736842,2015,1,0,2,0,11,4,4,1,26.206,18.396,0,0,0,0,0,0,2,0,0,0,2,10000,38.87,0,0,0,0,0,0,0,0,0,0,0,22.244,8.329,0,0,0,0,1,0,2,0,1,1,2,10000,38.224,0,0,0,0,0,0,0,0,0,0,0,21.584,21.393,0,0,0,0,0,0,0,0,0,1,1,5407,5559,12249,12298,26887,28145,13941,14031,30299,32231,1,1,0,0,0
0.616326530612245,0.577617328519856,2016,9,1,4,2,7,2,0,0,4.137,3.78,0,1,1,2,2,3,3,2,2,3,3,40.928,33.357,0,0,0,0,0,0,0,0,0,0,0,14.423,10000,1,0,0,0,0,1,0,0,0,1,0,20.222,10000,1,0,0,0,0,0,0,0,0,1,0,19.53,4.814,0,0,1,0,1,5,1,0,1,5,1,5432,6167,13887,14438,30299,28987,13887,14438,33915,30677,0,1,0,0,1
0.616326530612245,0.432203389830508,2017,9,3,0,3,7,2,4,0,11.504,10.007,0,0,0,0,0,1,3,0,1,2,4,34.483,20.79,0,0,0,0,0,0,0,0,0,0,1,10000,17.367,0,0,0,0,0,0,1,0,0,0,1,21.955,10000,1,0,0,0,0,0,0,0,0,1,0,4.16,3.109,0,1,1,1,2,2,12,1,3,4,12,5410,5945,12918,13309,28279,33811,14401,14976,31610,37875,1,1,0,0,0
0.616326530612245,0.506849315068493,2016,11,4,3,2,4,0,2,0,14.771,14.774,1,0,0,0,0,1,3,0,0,1,3,30.947,10000,1,0,0,0,0,0,0,0,0,0,0,16.992,10.466,0,0,0,0,0,1,1,0,1,1,1,25.901,10000,1,0,0,0,0,0,0,0,0,0,0,13.475,5.843,0,0,0,0,1,1,4,0,1,1,4,5597,5878,13047,13534,28156,31420,14726,14842,31600,35414,1,0,0,0,1
0.616326530612245,0.307692307692308,2015,1,0,1,0,10,2,3,1,25.941,4.086,0,0,1,0,2,0,4,0,2,0,3,10000,23.9,0,0,0,0,0,0,0,0,0,0,0,3.959,12.131,1,1,0,1,0,1,2,1,0,1,1,10000,25.398,0,0,0,0,0,0,0,0,0,0,0,5.023,1.11,0,0,1,2,4,2,5,2,3,2,5,5120,5823,11795,15102,25285,30818,8076,10405,17240,20998,0,1,0,0,0
0.616326530612245,0.505154639175258,2017,4,0,1,0,11,5,3,2,11.931,14.773,1,0,0,0,0,4,1,0,0,4,1,10000,29.59,0,0,0,0,0,0,0,0,0,0,0,18.414,11.338,0,0,0,0,0,1,1,0,0,1,1,10000,28.031,0,0,0,0,0,0,0,0,0,0,0,5.027,9.749,1,0,0,3,1,10,3,3,1,10,3,5716,5572,14188,12047,33844,27811,14188,12047,33844,27811,1,1,0,0,0
